Target Speed,Current Speed,Target Pitch,Current Pitch 1,Current Pitch 2,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8148_-399_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8153_-400_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8156_-400_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8154_-400_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8151_-399_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8151_-399_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8154_-399_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8148_-398_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8161_-399_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8161_-400_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8159_-400_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8167_-400_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8157_-399_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8151_-399_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8151_-399_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8155_-399_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8156_-399_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8164_-400_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8170_-400_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8174_-400_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8158_-400_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8149_-399_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8149_-399_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8142_-400_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8154_-400_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8160_-400_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8165_-400_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8166_-400_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8157_-400_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8154_-400_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8153_-400_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8154_-400_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8156_-400_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8170_-400_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8265_-406_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8286_-408_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8272_-407_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8249_-406_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8223_-404_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
